id,class,coordinate,createdAt,description,googlePlaceId,name,updatedAt
681a1c3947c87c2d81432a72,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5272352, ""longitude"": 127.03924239999998}",2025-05-06T14:27:05.775Z,Sodo in Yeouido serves Japanese cuisine exclusively. The sashimi course offered at dinnertime is excellent. This is a good place to entertain guests.,ChIJA7J3kYejfDURkqZixfNsqOg,Sodo,2025-05-06T14:27:05.775Z
681a1c3947c87c2d81432a73,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5707941, ""longitude"": 126.9718285}",2025-05-06T14:27:05.780Z,"Viniwini is a combination bakery and wine bar. Enjoy wine paired nicely with cheeses and their healthy, authentically-crafted bread in varieties popul",ChIJ3_NbDVmjfDURZu7T_YNicCI,와인나라 경희궁점,2025-05-06T14:27:05.780Z
681a1c3947c87c2d81432a74,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.568489, ""longitude"": 126.99874140000001}",2025-05-06T14:27:05.785Z,"Bogeonok is famous for kimchi jjigae (a stew made with mainly kimchi, pork, and tofu). However, it is only served at lunch time. In addition, they off",ChIJB9eugh-jfDURjzeLu4Ol02k,Bogeonok,2025-05-06T14:27:05.785Z
681a1c3947c87c2d81432a75,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5072942, ""longitude"": 127.0081061}",2025-05-06T14:27:05.793Z,"At Geumgang Barbecue Chicken, you can have draft beer and chicken without paying a lot. There are a variety of chicken dishes on the menu, and their barbecued chicken and garlic chicken are representa",ChIJqRP64D2hfDURFFi0O8b0tgo,Matilda Barbecue Chicken Main Store,2025-05-06T14:27:05.793Z
681a1c3947c87c2d81432a76,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5487009, ""longitude"": 126.9197402}",2025-05-06T14:27:05.796Z,"Located in Hongdae, Deli India Hongdae Branch features a main menu that includes Lamb Biryani, Chicken Tikka, and Chicken Tikka Masala Curry. It is conveniently situated 396 meters away from Exit 1 of",ChIJDwEzUtCYfDURWFe9LyyXCp8,Delhi India (Indian Restaurant & Bar),2025-05-06T14:27:06.481Z
681a1c3947c87c2d81432a77,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5040171, ""longitude"": 127.0066016}",2025-05-06T14:27:05.798Z,"Located at Express Bus Terminal, Kervan Famille Station's main menu features Chicken Steak, Chicken Curry, Kavurma Wrap. It is situated approximately 80m away from Exit 3 of Express Bus Terminal Stati",ChIJwzkzlC6hfDURtkq8Q2zJ7MA,Kervan Turkish Restaurant Famille Station,2025-05-06T14:27:06.557Z
681a1c3947c87c2d81432a78,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5338278, ""longitude"": 127.0081333}",2025-05-06T14:27:05.801Z,"Pancake Original Story is a brunch cafe where you can enjoy brunch items, such as pancakes and toast.",ChIJuXapdrqjfDURuZIov6sg6oE,Pancakes Original Story,2025-05-06T14:27:05.801Z
681a1c3947c87c2d81432a79,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.509158, ""longitude"": 127.0549755}",2025-05-06T14:27:05.804Z,"Bulgogi is a common dish in the Republic of Korea, but Gwangyangbulgogi has a unique taste based on a special seasoning so that it carries on the tradition. The side dishes are very delicious, not onl",ChIJqfcFbROkfDUR2uqTRCf1E7E,Gwangyang Bulgogi,2025-05-06T14:27:05.804Z
681a1c3947c87c2d81432a7a,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5713674, ""longitude"": 127.01598469999999}",2025-05-06T14:27:05.809Z,"At lunchtime, Gobau offers himjultang (beef tendon soup) and doganitang (a soup made from veal knuckles), and its dinner menu is an assortment of gril",ChIJ-6Z6-lejfDURKRCqG-ZWS8s,Gobau,2025-05-06T14:27:05.809Z
681a1c3947c87c2d81432a7b,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 38.190582299999996, ""longitude"": 128.603541}",2025-05-06T14:27:05.815Z,There is no fixed menu at Sokcho Saengtaejip; what they offer depends on the ingredients that are available.,ChIJ_ZIhB3S82F8RL-P-9mkcqq0,Sokcho Beach,2025-05-06T14:27:05.815Z
681a1c3947c87c2d81432a7c,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5787805, ""longitude"": 126.9819747}",2025-05-06T14:27:05.821Z,"This café surrounds a garden in the middle of the Hermès Dosan Park building. At this high-class café, you can expect premium service and quality.",ChIJrwQK9sOifDURihcaskmhOw4,Madang,2025-05-06T14:27:05.821Z
681a1c3947c87c2d81432a7d,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5250912, ""longitude"": 127.02533170000001}",2025-05-06T14:27:05.823Z,"For a long time, this Apgujeong-area restaurant has been serving up robatayaki (Japanese-style grilled dishes). Grilled delicacies, like chicken wings",ChIJYVAWwJOjfDURMCtA4e5o4v0,Gilson,2025-05-06T14:27:05.823Z
681a1c3947c87c2d81432a7e,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5174422, ""longitude"": 127.0213268}",2025-05-06T14:27:05.832Z,"Mokpojip is said to faithfully reproduce the cuisine of Jeollanam-do (the southern province of the region of Jeolla), including such dishes as hongeoh",ChIJzewfvemjfDURmP-HIy2PHtk,목포집,2025-05-06T14:27:05.832Z
681a1c3947c87c2d81432a7f,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5200744, ""longitude"": 126.96768560000001}",2025-05-06T14:27:05.835Z,"Staffed by Japanese chefs, Hana specializes in okonomi yaki (Japanese pancakes). Enjoy okonomiyaki or yakisoba, prepared fresh on a hot plate. Most of",ChIJPb712PahfDUROldP9IyAIsA,Hana,2025-05-06T14:27:05.835Z
681a1c3947c87c2d81432a80,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5681359, ""longitude"": 127.01873950000001}",2025-05-06T14:27:05.840Z,Gukwa has been making robata-yaki for a long time. The grilled skewers and grilled crispy chicken wings are especially tasty.,ChIJaagqGBujfDURA-0c_vbWakM,Gu,2025-05-06T14:27:05.840Z
681a1c3947c87c2d81432a81,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.539191599999995, ""longitude"": 126.9890037}",2025-05-06T14:27:05.843Z,A bar where you can enjoy fantastic live jazz performances,ChIJY4nZpr-ffDUR9x3jyF5DWqQ,Boogie Woogie,2025-05-06T14:27:05.843Z
681a1c3947c87c2d81432a82,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5565655, ""longitude"": 126.97316610000001}",2025-05-06T14:27:05.846Z,Pet-friendly Cafe Saessaaack,ChIJw0oQ4kGjfDUR_XvfMAW8MOA,K-SPOT cafe,2025-05-06T14:27:05.846Z
681a1c3947c87c2d81432a83,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5394055, ""longitude"": 126.9874586}",2025-05-06T14:27:05.850Z,"‘The Baker's Table’ gives you the impression of being in Europe.
Enjoy Europe in Seoul thanks to delicious German bread and a great atmosphere.",ChIJDW1Ht0iifDUR5u11segN7d4,The Baker's Table,2025-05-06T14:27:05.850Z
681a1c3947c87c2d81432a84,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5637042, ""longitude"": 126.9939337}",2025-05-06T14:27:05.853Z,A café created in collaboration with various artists.,ChIJAQKT1eajfDURW9s2HzodZPM,MUNEI cafe,2025-05-06T14:27:05.853Z
681a1c3947c87c2d81432a85,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4831528, ""longitude"": 127.00785919999998}",2025-05-06T14:27:05.856Z,Hanuman is quite popular because you can have good quality Korean-bred beef fillet for a relatively low price. The meat is cooked on a copper grill ov,ChIJAQAAAA-hfDURi4qFaPeH3B8,Hanwooman,2025-05-06T14:27:05.856Z
681a1c3947c87c2d81432a86,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.565296499999995, ""longitude"": 126.9810686}",2025-05-06T14:27:05.859Z,"Lynn sells reasonably priced cupcakes that are attractive, colorful, and not too sweet. The red velvet cupcakes are especially popular.",ChIJS4Ek-PGifDURj0U68pv-iFk,Delica Hans,2025-05-06T14:27:05.859Z
681a1c3947c87c2d81432a87,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5127404, ""longitude"": 127.1025423}",2025-05-06T14:27:05.865Z,Lotte World Tower 31st Floor Premium Buffet Restaurant,ChIJudQ3eomlfDUR3JQQKinbr2Y,마키노차야 롯데월드타워점,2025-05-06T14:27:05.865Z
681a1c3947c87c2d81432a88,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4862417, ""longitude"": 127.11582599999998}",2025-05-06T14:27:05.868Z,Classy customized cakes are also available for order!,ChIJAQAAAJmkfDURZjDwRFIO3qY,HansBiomed Corp.,2025-05-06T14:27:05.868Z
681a1c3947c87c2d81432a89,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5418684, ""longitude"": 126.98721029999999}",2025-05-06T14:27:05.870Z,A bar specialized in live music and performances,ChIJAygrfnqjfDUR-emcddxeWmY,The Studio HBC,2025-05-06T14:27:05.870Z
681a1c3947c87c2d81432a8a,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.480144599999996, ""longitude"": 127.0114249}",2025-05-06T14:27:05.872Z,"Canadian Lobster serves a variety of dishes that feature lobster prepared in a variety of ways, such as sashimi, grilled with butter, chili, steamed,",ChIJt3vUdhqhfDURq7ai_rjJJRE,Canadian Lobster,2025-05-06T14:27:05.872Z
681a1c3947c87c2d81432a8b,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.539588200000004, ""longitude"": 126.9490809}",2025-05-06T14:27:05.874Z,Vegetarian-friendly restaurant that uses vegetables as the main character in their dishes to deliver fresh and natural flavors.,ChIJm4-szsKZfDURb1v4KUtJCP4,BASE IS NICE,2025-05-06T14:27:05.874Z
681a1c3947c87c2d81432a8c,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5585656, ""longitude"": 126.91894669999998}",2025-05-06T14:27:05.876Z,"Yeonnam is a wine bar offering live jazz performances. If you want to get drunk on wine and jazz, visit 'Yeonnam 5701'.",ChIJdWGMDUOZfDURBER2OKUhJ8w,Yeonnam5701,2025-05-06T14:27:05.876Z
681a1c3947c87c2d81432a8d,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5347193, ""longitude"": 126.99527929999999}",2025-05-06T14:27:05.878Z,"Enjoy a Mexican vibe at Bistro MEXI in Itaewon, the center of Seoul",ChIJOT0GmmKjfDUR1Ge-8eUglFg,bistro MEXI,2025-05-06T14:27:05.878Z
681a1c3947c87c2d81432a8e,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.509642899999996, ""longitude"": 127.11162080000001}",2025-05-06T14:27:05.896Z,Great view of Jamsil Lotte World Tower and downtown Seoul at a glance,ChIJIawmRHalfDURVkwYbprhMRQ,Seoulism,2025-05-06T14:27:05.896Z
681a1c3947c87c2d81432a8f,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5569375, ""longitude"": 126.97810919999999}",2025-05-06T14:27:05.898Z,Provides rental of Seoul Forest picnic sets while functioning as an indoor picnic cafe.,ChIJT80KgV-ifDUR8YcjHyQHEwU,Piknic,2025-05-06T14:27:05.898Z
681a1c3947c87c2d81432a90,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4223794, ""longitude"": 127.1020045}",2025-05-06T14:27:05.902Z,"Sujeong specializes in saengtae (fresh pollack) dishes, and their saengtaetang (spicy pollack soup), which is full of egg sacks and innards",ChIJA8sDKjWmfDURbuoSn0f7HHM,Sujeong-gu,2025-05-06T14:27:05.902Z
681a1c3947c87c2d81432a91,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5483335, ""longitude"": 126.9219712}",2025-05-06T14:27:05.905Z,A hip Yeonnam-dong bar great for solo-goers and small groups of friends!,ChIJeeju2M-YfDUROBLK4Nw9axU,페더,2025-05-06T14:27:05.905Z
681a1c3947c87c2d81432a92,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5592554, ""longitude"": 126.98598550000001}",2025-05-06T14:27:05.909Z,"Located at Myeongdong Station on Line 4, Vegan Kitchen's main menu is Griddled Soft Tofu with Rice. It is situated just 292m away from Exit 3 of Myeongdong Station.",ChIJUYmDLuejfDURFIIDZHZBuV4,Vegan Kitchen,2025-05-06T14:27:05.909Z
681a1c3947c87c2d81432a93,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5564722, ""longitude"": 126.9220953}",2025-05-06T14:27:05.911Z,"Located near Hongik University Station, Freshwater Eel Market's main menu is grilled eel, set menu with eel, and eel hot pot, 79 meters from Exit 1 of Hongik University Station (Line 2).",ChIJYVhuLMOYfDUR4qWSOVDNAvQ,Freshwater eel,2025-05-06T14:27:05.911Z
681a1c3947c87c2d81432a94,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5342404, ""longitude"": 126.99321970000001}",2025-05-06T14:27:05.914Z,"A place in Seoul where you can get a taste of Turkey
Among the variety of Turkish desserts, the most popular menu item is kaymak, so if you visit Alpedo, you must try it!",ChIJOwfOh-WjfDURXhIUy7sp5NQ,Alpedo,2025-05-06T14:27:05.914Z
681a1c3947c87c2d81432a95,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.561488, ""longitude"": 126.98433569999999}",2025-05-06T14:27:05.917Z,"A bakery specializing in traditional ""egg bread"" near Sookmyung Women's University Station.",ChIJoyQdsO2jfDUREow-QH5CMV0,Myeongdong Egg Bread,2025-05-06T14:27:05.917Z
681a1c3947c87c2d81432a96,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5529351, ""longitude"": 126.9206578}",2025-05-06T14:27:05.926Z,"Located near Hongik University Station, Gcova Chicken's main menu is boneless salted grilled chicken and boneless seasoned grilled chicken, 503m away from Exit 9 of Hongik University Station on Line 2",ChIJmdAWt0eZfDURvrk9tQjMURw,Gcova,2025-05-06T14:27:05.926Z
681a1c3947c87c2d81432a97,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5659231, ""longitude"": 127.017235}",2025-05-06T14:27:05.928Z,A uniquely themed cocktail bar located in Sindang-dong,ChIJG5j8PISjfDURcuiYHMSxb2k,Zoo Sindang,2025-05-06T14:27:05.928Z
681a1c3947c87c2d81432a98,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.520855, ""longitude"": 127.01946029999998}",2025-05-06T14:27:05.931Z,Manbal specializes in Korean-bred beef delivered from Hampyeong of the Jeolla region and Hongseong of the Chungcheong region.,ChIJqb3e50CjfDURbcQ5h1TVCR4,MAB SEOUL,2025-05-06T14:27:05.931Z
681a1c3947c87c2d81432a99,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.53219910000001, ""longitude"": 127.00603799999999}",2025-05-06T14:27:05.936Z,"Janggun Galbi, a restaurant specializing in meat and galbi soup, has been thoroughly practicing the principle of ‘authentic food’ for 41 years since its establishment in 1980.",ChIJlaI-PLejfDUR55KKb5stJWE,Jangteo Galbi,2025-05-06T14:27:05.936Z
681a1c3947c87c2d81432a9a,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.545104699999996, ""longitude"": 126.9838616}",2025-05-06T14:27:05.938Z,Noshi is a café cum gallery that has inherited Korea’s traditional brassware technology and craftsmanship.,ChIJsclf8BCjfDURgyshtAN67Mk,Noop Cafe,2025-05-06T14:27:09.247Z
681a1c3947c87c2d81432a9b,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5480753, ""longitude"": 126.91871580000002}",2025-05-06T14:27:05.940Z,"Located near Sangsu Station, Hongilpoom Bottomless Soy Sauce Marinated Crab Restaurant's main menu is marinated crab and pickled shrimp, 360m away from Sangsu Station Line 6, Exit 1.",ChIJDdMDD9GYfDUR5go71_jxm0o,Hongilpum,2025-05-06T14:27:05.940Z
681a1c3947c87c2d81432a9c,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4688999, ""longitude"": 127.04096860000001}",2025-05-06T14:27:05.941Z,Naju Beef Bone Soup Friendship House started in 1989 when the owner quit his job and started the restaurant in Daejeon.,ChIJXSuzvimnfDURHgI_p-9PKOE,Bau’s Naju Beef Bone Soup Yangjae Branch,2025-05-06T14:27:05.941Z
681a1c3947c87c2d81432a9d,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5592173, ""longitude"": 126.98596129999999}",2025-05-06T14:27:05.947Z,"Located in Myeong-dong, Bakso Bejo Myeongdong's main menu features Special Galbi Meatballs and Nasi Goreng. It is situated approximately 189m away from Exit 3 of Myeong-dong Station, Line 4.",ChIJKYITmv2jfDUR0TyA574GlC4,Bakso Bejo Korea Halal Restaurant Myeongdong,2025-05-06T14:27:05.947Z
681a1c3947c87c2d81432a9e,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.564866699999996, ""longitude"": 126.98340560000001}",2025-05-06T14:27:05.949Z,Korea’s traditional dessert cafe brand,ChIJ7U_tXGajfDURuAXn-VtaKzw,Sulbing,2025-05-06T14:27:05.949Z
681a1c3947c87c2d81432a9f,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.519942, ""longitude"": 127.04925039999999}",2025-05-06T14:27:05.953Z,"This bakery is over 20 years old and sells old-style Korean breads. A popular menu item is the monaka ice cream sandwich, originally from Japan.",ChIJkfq5S3CkfDURr4rFbiiFf9k,케익하우스 윈(Cakehouse Wien),2025-05-06T14:27:05.953Z
681a1c3947c87c2d81432aa0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5542982, ""longitude"": 126.9209742}",2025-05-06T14:27:05.957Z,Blue Roof Town is a Korean barbecue restaurant,ChIJBSc4xdWZfDURv-p7pd3SYTM,Chungkiwa town (hongdae branch),2025-05-06T14:27:05.957Z
681a1c3947c87c2d81432aa1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.533047499999995, ""longitude"": 126.9964323}",2025-05-06T14:27:05.961Z,"Located in Itaewon, Yell-O Chicken offers a main menu featuring Sweet and Spicy Chicken, Crispy Fried Chicken. It is conveniently situated 357 meters away from Exit 3 of Itaewon Station, Line 6.",ChIJObPoENejfDURdXjxOKbMZGI,Yell-O! Chicken,2025-05-06T14:27:05.961Z
681a1c3947c87c2d81432aa2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5062747, ""longitude"": 127.09700189999998}",2025-05-06T14:27:05.967Z,"Since 1988, Gunsan Squid has been a squid bulgogi restaurant located at the Seohosageori near Seokchon Lake. Made with natural ingredients, Gunsan Squid's unique secret sauce has a savory taste, does not contain capsaicin, and is clean and pleasantly spicy.",ChIJC-tKgKSlfDURwkaj-U8W13M,GunSan Squid 群山魷魚,2025-05-06T14:27:05.967Z
681a1c3947c87c2d81432aa3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5744676, ""longitude"": 126.9839554}",2025-05-06T14:27:05.972Z,The bakers at Iseungnamui Kkotgwa Ppang made a name for themselves by using flowers to decorate their cakes. You can also taste various cupcakes. You need to place an order one day in advance for one,ChIJG6xSisKifDURRre8W82MA1o,Hangwa Miuisik Annyeong Insadong,2025-05-06T14:27:05.972Z
681a1c3947c87c2d81432aa4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5603708, ""longitude"": 126.92102810000002}",2025-05-06T14:27:05.975Z,"Located in Insa-dong, Insaenghoetjip features a main menu that includes Assorted Sliced Raw Fish, Raw Fish Bibimbap, and Makhoe and Cold Raw Fish Soup. It is conveniently situated 128 meters away from",ChIJWxpuwOeYfDURY087YotNf3k,Sea Sliced Raw Fish Sarang,2025-05-06T14:27:06.341Z
681a1c3947c87c2d81432aa5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.568886, ""longitude"": 126.98711600000001}",2025-05-06T14:27:05.978Z,"It’s a place where domestic and foreign jazz artists perform live. If you want to enjoy romantic and joyful live performances by a jazz band every evening, check out “Chunnyun’",ChIJkW6s_-yjfDURuQZYS47zV38,천년동안도 종각,2025-05-06T14:27:05.978Z
681a1c3947c87c2d81432aa6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.571998199999996, ""longitude"": 126.9864492}",2025-05-06T14:27:05.983Z,"In the steaming soup, the thick broth's deep taste and savory aroma stimulate the nose, and the soft and flavorful meat tickles the tongue of the eater. ",ChIJCX0h8MGjfDURbkW2lqMvPP8,Gamjatang,2025-05-06T14:27:05.983Z
681a1c3947c87c2d81432aa7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5663507, ""longitude"": 126.9889541}",2025-05-06T14:27:05.985Z,"The main menu at Jangsu Medicinal Herb Ginseng Chicken Soup, located at Mapo Station on Line 5, is Samgyetang. It is situated 338 meters away from Exit 2 of Mapo Station.",ChIJV2TI7LCjfDURbkmXtHvGmJU,Ginseng Chicken Soup,2025-05-06T14:27:06.338Z
681a1c3947c87c2d81432aa8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5569917, ""longitude"": 126.92277790000001}",2025-05-06T14:27:05.988Z,"Located near Hongik University Station,Sinjin Island Soy Sauce Marinated Crab Restaurant's main menu is soy sauce marinated crab and and crab soup, 101 meters from Exit 1 of Hongik University Station",ChIJhV4T28KYfDUR--RmucIRoAc,Sinjindo Ganjang Gejang,2025-05-06T14:27:05.988Z
